dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,numCoveredRequirments,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,fullreduce,reducedwith,testSuiteReduction,reducePredicates,originalinsertscount,reducedinsertscount,finalinsertscounter,numCoveredReqReduced,originalNumOfNulls,reducedNumOfNulls,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,killed_mutants,total_mutants,mutationScore,reductionTime
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,3,NA,100,104346,1517,239,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,936,1517,6607,2273,162475,1127514,362,426327,1716689,1351,1363,99.12,157648
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,4,NA,100,94497,1517,241,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,940,1517,6711,2347,159794,1130702,370,442089,1732964,1351,1363,99.12,155086
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,5,NA,100,105809,1517,239,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,935,1517,6641,2305,162771,1140847,364,431512,1735504,1350,1363,99.05,157971
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,6,NA,100,93613,1517,251,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,946,1517,6627,2323,160828,1155042,379,453392,1769652,1349,1363,98.97,156197
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,7,NA,100,101639,1517,227,AllOperatorsNoFKANormalisedWithClassifiers,1421,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,945,1517,7047,2457,161593,1133526,374,414484,1709987,1356,1363,99.49,156774
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,8,NA,100,90760,1517,267,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,961,1517,6631,2333,161856,1135795,399,481297,1779358,1357,1363,99.56,157247
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,9,NA,100,102117,1517,240,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,942,1517,6737,2348,160488,1125581,373,434830,1721282,1353,1363,99.27,155540
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,10,NA,100,98189,1517,244,AllOperatorsNoFKANormalisedWithClassifiers,1407,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,952,1517,7017,2458,161939,1133369,378,444445,1740142,1342,1363,98.46,157140
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,11,NA,100,105318,1517,232,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,928,1517,6649,2270,161552,1136694,356,422067,1720685,1349,1363,98.97,156576
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,12,NA,100,95062,1517,237,AllOperatorsNoFKANormalisedWithClassifiers,1425,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,943,1517,6684,2339,161616,1141795,376,439213,1743011,1360,1363,99.78,156949
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,13,NA,100,92294,1517,237,AllOperatorsNoFKANormalisedWithClassifiers,1409,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,946,1517,6876,2422,163272,1123078,366,436071,1722798,1344,1363,98.61,158624
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,14,NA,100,103367,1517,238,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,944,1517,6713,2300,161969,1122984,365,433535,1718863,1353,1363,99.27,156975
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,15,NA,100,103076,1517,209,AllOperatorsNoFKANormalisedWithClassifiers,1420,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,910,1517,6941,2348,162676,1145132,331,386207,1694358,1355,1363,99.41,157753
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,16,NA,100,100872,1517,215,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,936,1517,7069,2434,161785,1147780,346,392788,1702709,1353,1363,99.27,157041
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,17,NA,100,94116,1517,232,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,941,1517,6774,2366,160635,1129136,361,421300,1711443,1353,1363,99.27,156024
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,18,NA,100,96081,1517,233,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,943,1517,6858,2409,163032,1156879,379,429743,1750043,1352,1363,99.19,158363
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,19,NA,100,99430,1517,241,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,946,1517,6648,2345,162126,1129153,371,444690,1736351,1357,1363,99.56,157379
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,20,NA,100,96255,1517,228,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,911,1517,6777,2257,178901,1176824,355,410589,1766681,1349,1363,98.97,174151
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,21,NA,100,100282,1517,220,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,935,1517,6808,2387,162121,1154968,343,409214,1726658,1352,1363,99.19,157214
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,22,NA,100,106177,1517,222,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,924,1517,6885,2367,163680,1160813,371,403081,1727955,1349,1363,98.97,158679
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,23,NA,100,103159,1517,263,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,972,1517,6728,2371,162383,1133176,392,480720,1776683,1350,1363,99.05,157554
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,24,NA,100,92961,1517,244,AllOperatorsNoFKANormalisedWithClassifiers,1410,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,952,1517,6740,2384,160533,1153239,402,446812,1760996,1345,1363,98.68,155973
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,25,NA,100,101370,1517,206,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,910,1517,6938,2336,160421,1117749,327,384706,1663214,1349,1363,98.97,155552
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,26,NA,100,104749,1517,237,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,942,1517,6742,2328,164193,1130228,375,430377,1725184,1351,1363,99.12,159379
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,27,NA,100,96302,1517,228,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,935,1517,6975,2380,164150,1145858,363,411653,1722035,1352,1363,99.19,159475
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,28,NA,100,101560,1517,217,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,927,1517,6802,2337,162140,1150219,333,400026,1712730,1353,1363,99.27,157419
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,29,NA,100,98910,1517,229,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,929,1517,6983,2417,161092,1132180,342,409004,1702629,1349,1363,98.97,156335
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,30,NA,100,104191,1517,232,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,2204,2203,935,1517,6765,2312,162847,1130817,371,427405,1721454,1349,1363,98.97,157721
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,1,NA,100,102467,1517,763,AllOperatorsNoFKANormalisedWithClassifiers,1421,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1077,1517,4821,2395,637636,1163084,859,1127264,2928855,1356,1363,99.49,632851
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,2,NA,100,97991,1517,743,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1043,1517,4913,2301,634462,1147379,822,1101250,2883923,1354,1363,99.34,629474
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,3,NA,100,104346,1517,750,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1056,1517,4683,2273,638337,1169612,835,1106783,2915577,1351,1363,99.12,633510
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,4,NA,100,94497,1517,758,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1065,1517,4800,2356,637153,1158888,861,1122577,2919492,1349,1363,98.97,632445
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,5,NA,100,105809,1517,753,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1052,1517,4676,2248,635992,1171877,818,1106741,2915438,1350,1363,99.05,631192
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,6,NA,100,93613,1517,759,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1066,1517,4748,2340,639197,1165465,899,1125905,2931476,1349,1363,98.97,634566
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,7,NA,100,101639,1517,767,AllOperatorsNoFKANormalisedWithClassifiers,1421,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1080,1517,4866,2435,643303,1148606,853,1140902,2933675,1356,1363,99.49,638484
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,8,NA,100,90760,1517,747,AllOperatorsNoFKANormalisedWithClassifiers,1420,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1048,1517,4785,2335,637602,1147032,842,1121110,2906598,1355,1363,99.41,632993
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,9,NA,100,102117,1517,748,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1054,1517,4743,2303,638305,1164471,847,1105789,2909423,1353,1363,99.27,633357
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,10,NA,100,98189,1517,751,AllOperatorsNoFKANormalisedWithClassifiers,1407,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1064,1517,4912,2380,636865,1156073,825,1127733,2921506,1342,1363,98.46,632066
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,11,NA,100,105318,1517,746,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1044,1517,4712,2251,642727,1185553,812,1100529,2929633,1349,1363,98.97,637751
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,12,NA,100,95062,1517,747,AllOperatorsNoFKANormalisedWithClassifiers,1425,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1050,1517,4713,2292,641126,1175703,825,1101066,2918729,1360,1363,99.78,636459
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,13,NA,100,92294,1517,756,AllOperatorsNoFKANormalisedWithClassifiers,1410,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1067,1517,4797,2381,637928,1178871,831,1122731,2940372,1345,1363,98.68,633280
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,14,NA,100,103367,1517,749,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1052,1517,4742,2219,645299,1174561,825,1104676,2925371,1353,1363,99.27,640305
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,15,NA,100,103076,1517,750,AllOperatorsNoFKANormalisedWithClassifiers,1420,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1055,1517,4792,2325,638828,1154800,837,1109107,2903584,1355,1363,99.41,633905
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,16,NA,100,100872,1517,764,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1077,1517,4848,2363,637077,1185594,866,1145787,2969337,1354,1363,99.34,632333
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,17,NA,100,94116,1517,757,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1065,1517,4738,2289,644960,1158189,847,1106240,2910247,1351,1363,99.12,640349
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,18,NA,100,96081,1517,756,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1064,1517,4778,2390,645181,1171231,839,1126600,2943862,1354,1363,99.34,640512
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,19,NA,100,99430,1517,756,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1064,1517,4724,2316,641849,1170315,866,1115619,2928660,1357,1363,99.56,637102
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,20,NA,100,96255,1517,731,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1026,1517,4806,2247,638595,1174148,815,1082117,2895685,1349,1363,98.97,633845
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,21,NA,100,100282,1517,754,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1067,1517,4740,2314,640299,1160853,839,1135418,2937421,1352,1363,99.19,635392
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,22,NA,100,106177,1517,753,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1061,1517,4762,2278,628779,1159604,836,1117889,2907120,1351,1363,99.12,623778
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,23,NA,100,103159,1517,757,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1069,1517,4842,2394,640466,1145443,882,1127604,2914404,1350,1363,99.05,635637
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,24,NA,100,92961,1517,755,AllOperatorsNoFKANormalisedWithClassifiers,1410,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1065,1517,4721,2370,638991,1144623,853,1126814,2911292,1345,1363,98.68,634431
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,25,NA,100,101370,1517,753,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1056,1517,4820,2316,638651,1169692,856,1120414,2929622,1349,1363,98.97,633782
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,26,NA,100,104749,1517,757,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1063,1517,4743,2263,632450,1171640,847,1114045,2918999,1351,1363,99.12,627636
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,27,NA,100,96302,1517,748,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1051,1517,4896,2328,634276,1159116,826,1100387,2894615,1352,1363,99.19,629601
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,28,NA,100,101560,1517,758,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1067,1517,4729,2298,640776,1169727,839,1117869,2929221,1354,1363,99.34,636055
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,29,NA,100,98910,1517,752,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1059,1517,4831,2367,635257,1163531,817,1116296,2915916,1351,1363,99.12,630500
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,30,NA,100,104191,1517,757,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,2204,2203,1070,1517,4788,2298,645597,1132949,848,1138272,2917678,1350,1363,99.05,640471
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,1,NA,100,102467,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1421,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4821,0,4785,1117341,1816,2330799,3454751,1356,1363,99.49,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,2,NA,100,97991,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1420,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4913,0,4988,1129570,1727,2314035,3450335,1355,1363,99.41,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,3,NA,100,104346,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4683,0,4827,1124019,1715,2330091,3460663,1352,1363,99.19,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,4,NA,100,94497,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4800,0,4708,1141269,1705,2337574,3485266,1350,1363,99.05,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,5,NA,100,105809,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4677,0,4800,1114722,1694,2283720,3404948,1351,1363,99.12,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,6,NA,100,93613,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4749,0,4631,1119360,1700,2329947,3455649,1349,1363,98.97,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,7,NA,100,101639,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4867,0,4819,1126214,1695,2300280,3433018,1357,1363,99.56,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,8,NA,100,90760,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4785,0,4609,1130770,1713,2336558,3473663,1357,1363,99.56,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,9,NA,100,102117,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4743,0,4948,1122672,1737,2336693,3466061,1353,1363,99.27,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,10,NA,100,98189,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1411,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4912,0,4799,1121730,1697,2318328,3446565,1346,1363,98.75,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,11,NA,100,105318,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4712,0,4976,1128489,1711,2336927,3472117,1351,1363,99.12,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,12,NA,100,95062,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1425,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4713,0,4667,1120721,1767,2330146,3457312,1360,1363,99.78,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,13,NA,100,92294,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1411,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4798,0,4648,1114807,1699,2322098,3443262,1346,1363,98.75,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,14,NA,100,103367,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4742,0,4994,1123945,1724,2354499,3485310,1353,1363,99.27,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,15,NA,100,103076,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1420,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4792,0,4923,1114048,1700,2331848,3452531,1355,1363,99.41,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,16,NA,100,100872,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4849,0,4744,1136528,1694,2309207,3452185,1354,1363,99.34,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,17,NA,100,94116,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1418,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4739,0,4611,1117522,1705,2334077,3457926,1353,1363,99.27,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,18,NA,100,96081,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4778,0,4669,1121868,1713,2328612,3456873,1354,1363,99.34,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,19,NA,100,99430,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1422,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4724,0,4747,1132261,1708,2299989,3438716,1357,1363,99.56,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,20,NA,100,96255,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4806,0,4750,1124275,1769,2342995,3473800,1351,1363,99.12,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,21,NA,100,100282,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1417,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4741,0,4907,1132971,1702,2322257,3461846,1352,1363,99.19,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,22,NA,100,106177,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4762,0,5001,1133048,1705,2305246,3445010,1351,1363,99.12,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,23,NA,100,103159,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1415,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4843,0,4829,1124642,1716,2336111,3467309,1350,1363,99.05,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,24,NA,100,92961,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1411,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4722,0,4560,1108088,1704,2325512,3439874,1346,1363,98.75,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,25,NA,100,101370,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1414,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4820,0,4869,1115354,1723,2349796,3471753,1349,1363,98.97,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,26,NA,100,104749,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4743,0,4814,1130248,1731,2362635,3499438,1351,1363,99.12,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,27,NA,100,96302,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4897,0,4675,1113565,1736,2292557,3412545,1354,1363,99.34,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,28,NA,100,101560,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1419,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4730,0,4721,1133553,1693,2334706,3474683,1354,1363,99.34,0
SQLite,iTrust,ClauseAICC+AUCC+ANCC,dominoRandom,29,NA,100,98910,1517,1517,AllOperatorsNoFKANormalisedWithClassifiers,1416,1458,mutantTiming,TRUE,FALSE,original,none,FALSE,2204,0,2204,0,4832,0,4757,1132802,1703,2297875,3437148,1351,1363,99.12,0
