identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
