identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
p1566jpubwnjdql8zkvi,SQLite,BankAccount,NNCR,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,EQUIVALENT,false,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,UCColumnA,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCNullifier,NORMAL,true,17,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCNullifier,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,false,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,CCRelationalExpressionOperatorE,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,FKCColumnPairR,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
