identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCR,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCR,NORMAL,true,19,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCR,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,NNCR,NORMAL,true,21,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,UCColumnA,NORMAL,true,21,avsDefaults,ClauseAICC+AUCC+ANCC,1
vdbv6pjv28bzkqojyixn,SQLite,BrowserCookies,UCColumnA,NORMAL,true,18,avsDefaults,ClauseAICC+AUCC+ANCC,1
